UTC_Datetime,UTC_Date,UTC_Time,Time_ms,Epoch_Time,ui1KlrFineTuneAct,Countershaft_Speed,Countershaft_Speed_Valid,Output_Speed,Output_Speed_Valid,Main_Shaft_Speed,Main_Shaft_Speed_Valid,Road_Inclination_Sensor,Road_Inclination_Sensor_Valid,Clutch_Actual_Position_ASW,Clutch_Actual_Position_Filtered_ASW,Clutch_Intended_Position_ASW,KlrActionState,Control_Deviation,Supply_Pressure,Supply_Pressure_Valid,Clutch_Position_Raw,Clutch_Position_Raw_Valid,Clutch_Position_Raw_Invers,Clutch_Position_Raw_Invers_Valid,Filtered_Actual_Clutch_Travel_percentage,Actual_Clutch_Travel_percentage,Exhaust_Valve_Fast_Off_Time,Exhaust_Valve_Slow_Off_Time,Ventilation_Valve_Fast_Off_Time,Ventilation_Valve_Slow_Off_Time,Exhaust_Valve_Fast_On_Time,Exhaust_Valve_Slow_On_Time,Ventilation_Valve_Fast_On_Time,Ventilation_Valve_Slow_On_Time,Kisspoint,ds_ccl_app_sCltActuDes,Clutch_Intended_Position_ASW_Situation_Analysis,Clutch_ClosePosition_Learned_Value,Clutch_Open_Position_Learned_Value,ErrCntrUnintdCls,Clutch_Temperature,Gear_Box_Oil_Temperature,Gear_Box_Oil_Temperature_Valid,Clutch_Current_Value,Coolant_temperature_Current_value,Ambient_temperature_Current_value,Air_Supply_Pressure_Current_value,Engine_speed_Current_value,Engine_idle_speed_Current_value,Input_Shaft_Speed_Current_Value,Output_Shaft_Speed_Current_Value,Engine_torque_Current_Value,Engine_friction_torque_Current_value,Current_Gear_Current_State_from_TCM,Feedback_about_requested_Gear,High_Resolution_Accelerator_Pedal_Position_Current_value,Brake_Pedal_Position3_Current_value,Service_brake_Switch_Current_state,Vehicle_Speed_Current_value_CPC,Road_Gradient_Current_Value,Vehicle_Weight_Current_Value,Vehicle_Number
2023-05-30T08:00:24.130Z,5/30/2023,00:24.1,130,1.68543E+12,0,848,1,519,1,519,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4705,27,1,4,63,18,760,1025,496,1,5,-4993,-217,8,8,55,0,2,26,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.135Z,5/30/2023,00:24.1,135,1.68543E+12,0,859,1,515,1,514,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4705,27,1,4,63,18,760,1025,496,0,5,-4993,-217,8,8,55,0,2,26,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.140Z,5/30/2023,00:24.1,140,1.68543E+12,0,859,1,515,1,520,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4705,27,1,4,63,18,760,1027,496,0,4,-4994,-217,8,8,55,0,2,26,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.145Z,5/30/2023,00:24.1,145,1.68543E+12,0,55,1,524,1,517,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4705,27,1,4,63,18,760,1027,496,2,4,-4994,-217,8,8,55,0,2,26,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.185Z,5/30/2023,00:24.2,185,1.68543E+12,0,55,1,524,1,523,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4705,27,1,3,63,18,760,1038,496,2,6,-4991,-217,8,8,55,0,2,26,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.195Z,5/30/2023,00:24.2,195,1.68543E+12,0,55,1,524,1,521,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4705,27,1,3,63,18,760,1038,496,2,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.200Z,5/30/2023,00:24.2,200,1.68543E+12,0,863,1,517,1,522,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1038,496,2,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.215Z,5/30/2023,00:24.2,215,1.68543E+12,0,863,1,517,1,522,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1040,496,1,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.220Z,5/30/2023,00:24.2,220,1.68543E+12,0,861,1,526,1,522,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1040,496,1,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.225Z,5/30/2023,00:24.2,225,1.68543E+12,0,861,1,526,1,522,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1051,496,1,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.245Z,5/30/2023,00:24.2,245,1.68543E+12,0,876,1,529,1,523,1,0,1,1,4,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1051,496,8,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.265Z,5/30/2023,00:24.3,265,1.68543E+12,0,876,1,529,1,524,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1051,496,8,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.285Z,5/30/2023,00:24.3,285,1.68543E+12,0,881,1,534,1,528,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1051,496,8,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.295Z,5/30/2023,00:24.3,295,1.68543E+12,0,868,1,524,1,528,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,3,63,18,760,1051,496,8,6,-4991,-217,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.305Z,5/30/2023,00:24.3,305,1.68543E+12,0,878,1,530,1,527,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,2,63,18,760,1051,496,1,6,-4991,-218,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.360Z,5/30/2023,00:24.4,360,1.68543E+12,0,881,1,533,1,531,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,2,63,18,760,1055,496,1,6,-4991,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.370Z,5/30/2023,00:24.4,370,1.68543E+12,0,886,1,529,1,534,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1055,496,1,7,-4990,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.375Z,5/30/2023,00:24.4,375,1.68543E+12,0,886,1,529,1,533,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1056,496,1,7,-4990,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.380Z,5/30/2023,00:24.4,380,1.68543E+12,0,879,1,535,1,535,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1056,496,1,7,-4990,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.390Z,5/30/2023,00:24.4,390,1.68543E+12,0,879,1,530,1,535,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1060,496,0,7,-4990,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.395Z,5/30/2023,00:24.4,395,1.68543E+12,0,885,1,541,1,535,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1060,496,0,8,-4988,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.410Z,5/30/2023,00:24.4,410,1.68543E+12,0,885,1,541,1,541,1,0,1,1,5,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1060,496,8,8,-4988,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.420Z,5/30/2023,00:24.4,420,1.68543E+12,0,888,1,538,1,541,1,0,1,1,5,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1062,496,8,8,-4988,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.425Z,5/30/2023,00:24.4,425,1.68543E+12,0,880,1,536,1,541,1,0,1,1,5,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1063,496,8,8,-4988,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.430Z,5/30/2023,00:24.4,430,1.68543E+12,0,899,1,536,1,535,1,0,1,1,5,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4706,27,1,1,63,18,760,1065,496,8,9,-4988,-220,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.450Z,5/30/2023,00:24.4,450,1.68543E+12,0,56,1,541,1,539,1,0,1,1,4,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1065,496,8,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.455Z,5/30/2023,00:24.5,455,1.68543E+12,0,900,1,541,1,539,1,0,1,1,5,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1067,496,8,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.465Z,5/30/2023,00:24.5,465,1.68543E+12,0,893,1,540,1,542,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1067,496,8,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.475Z,5/30/2023,00:24.5,475,1.68543E+12,0,900,1,541,1,539,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1072,496,8,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.480Z,5/30/2023,00:24.5,480,1.68543E+12,0,891,1,540,1,35,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1072,496,6,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.485Z,5/30/2023,00:24.5,485,1.68543E+12,0,903,1,540,1,541,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1072,496,6,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.525Z,5/30/2023,00:24.5,525,1.68543E+12,0,900,1,543,1,35,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1076,496,6,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.545Z,5/30/2023,00:24.5,545,1.68543E+12,0,905,1,34,1,543,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1076,496,6,9,-4988,-223,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.555Z,5/30/2023,00:24.6,555,1.68543E+12,0,906,1,35,1,34,1,0,1,1,3,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1076,496,6,9,-4988,-224,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.560Z,5/30/2023,00:24.6,560,1.68543E+12,0,908,1,35,1,548,1,0,1,1,3,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1078,496,6,9,-4988,-224,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.565Z,5/30/2023,00:24.6,565,1.68543E+12,0,908,1,35,1,35,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,1,63,18,760,1078,496,4,9,-4988,-224,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.580Z,5/30/2023,00:24.6,580,1.68543E+12,0,907,1,35,1,553,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1080,496,4,9,-4988,-224,8,8,55,0,2,27,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.585Z,5/30/2023,00:24.6,585,1.68543E+12,0,898,1,35,1,547,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1080,496,4,9,-4988,-224,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.590Z,5/30/2023,00:24.6,590,1.68543E+12,0,917,1,548,1,546,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1082,496,4,0,-4999,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.595Z,5/30/2023,00:24.6,595,1.68543E+12,0,914,1,548,1,551,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1082,496,4,0,-4999,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.605Z,5/30/2023,00:24.6,605,1.68543E+12,0,903,1,548,1,554,1,0,1,0,2,0,3,0,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1084,496,4,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.610Z,5/30/2023,00:24.6,610,1.68543E+12,0,922,1,553,1,548,1,0,1,0,2,0,3,0,0,0,24,1,1,1,1,1,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1084,496,4,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.620Z,5/30/2023,00:24.6,620,1.68543E+12,0,909,1,553,1,551,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1087,496,4,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.630Z,5/30/2023,00:24.6,630,1.68543E+12,0,918,1,556,1,555,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1087,496,4,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.650Z,5/30/2023,00:24.6,650,1.68543E+12,0,914,1,557,1,557,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1090,496,4,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.655Z,5/30/2023,00:24.7,655,1.68543E+12,0,912,1,551,1,555,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1093,496,4,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.660Z,5/30/2023,00:24.7,660,1.68543E+12,0,918,1,557,1,553,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1093,496,8,2,-4996,-226,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.665Z,5/30/2023,00:24.7,665,1.68543E+12,0,921,1,557,1,556,1,0,1,1,3,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1096,496,8,2,-4996,-227,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.675Z,5/30/2023,00:24.7,675,1.68543E+12,0,914,1,552,1,562,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4707,27,1,0,63,18,760,1100,496,8,2,-4996,-227,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.680Z,5/30/2023,00:24.7,680,1.68543E+12,0,937,1,561,1,554,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1100,496,8,2,-4996,-227,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.685Z,5/30/2023,00:24.7,685,1.68543E+12,0,919,1,561,1,561,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1100,496,0,2,-4996,-227,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.690Z,5/30/2023,00:24.7,690,1.68543E+12,0,913,1,553,1,557,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1100,496,0,2,-4996,-227,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.695Z,5/30/2023,00:24.7,695,1.68543E+12,0,923,1,553,1,555,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1100,496,0,2,-4996,-227,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.700Z,5/30/2023,00:24.7,700,1.68543E+12,0,58,1,560,1,558,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1100,496,0,2,-4996,-228,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.705Z,5/30/2023,00:24.7,705,1.68543E+12,0,925,1,557,1,558,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1102,496,0,2,-4996,-228,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.715Z,5/30/2023,00:24.7,715,1.68543E+12,0,933,1,560,1,560,1,0,1,1,3,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1102,496,0,2,-4996,-230,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.725Z,5/30/2023,00:24.7,725,1.68543E+12,0,921,1,562,1,561,1,0,1,1,3,0,3,65535,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1104,496,9,2,-4996,-230,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.730Z,5/30/2023,00:24.7,730,1.68543E+12,0,59,1,562,1,562,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1104,496,9,2,-4996,-230,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.735Z,5/30/2023,00:24.7,735,1.68543E+12,0,931,1,564,1,561,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1106,496,9,2,-4996,-230,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.740Z,5/30/2023,00:24.7,740,1.68543E+12,0,931,1,564,1,562,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1106,496,9,2,-4996,-230,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.745Z,5/30/2023,00:24.7,745,1.68543E+12,0,919,1,559,1,562,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1107,496,9,2,-4996,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.750Z,5/30/2023,00:24.8,750,1.68543E+12,0,941,1,564,1,559,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1110,496,3,2,-4996,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.755Z,5/30/2023,00:24.8,755,1.68543E+12,0,932,1,564,1,564,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1110,496,3,2,-4996,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.760Z,5/30/2023,00:24.8,760,1.68543E+12,0,922,1,561,1,564,1,0,1,1,4,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1119,496,3,2,-4996,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.765Z,5/30/2023,00:24.8,765,1.68543E+12,0,936,1,561,1,561,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1119,496,5,2,-4996,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.780Z,5/30/2023,00:24.8,780,1.68543E+12,0,923,1,563,1,567,1,0,1,1,3,0,3,65535,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1119,496,5,2,-4996,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.800Z,5/30/2023,00:24.8,800,1.68543E+12,0,943,1,562,1,565,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1119,496,7,4,-4994,-236,8,8,55,0,2,28,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.805Z,5/30/2023,00:24.8,805,1.68543E+12,0,939,1,566,1,570,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1123,496,7,4,-4994,-236,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.825Z,5/30/2023,00:24.8,825,1.68543E+12,0,940,1,566,1,567,1,0,1,0,2,0,3,0,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1123,496,2,4,-4994,-236,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.830Z,5/30/2023,00:24.8,830,1.68543E+12,0,932,1,571,1,570,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1125,496,4,7,-4991,-236,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.840Z,5/30/2023,00:24.8,840,1.68543E+12,0,939,1,570,1,570,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1134,496,4,7,-4991,-236,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.855Z,5/30/2023,00:24.9,855,1.68543E+12,0,938,1,568,1,565,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1134,496,10,7,-4991,-236,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.860Z,5/30/2023,00:24.9,860,1.68543E+12,0,944,1,567,1,564,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1134,496,7,7,-4991,-236,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.865Z,5/30/2023,00:24.9,865,1.68543E+12,0,938,1,572,1,574,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1135,496,7,7,-4991,-237,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
2023-05-30T08:00:24.870Z,5/30/2023,00:24.9,870,1.68543E+12,0,952,1,572,1,565,1,0,1,0,2,0,3,0,0,0,24,1,25,1,0,0,0,0,0,0,0,0,0,0,50,327,0,24,41,0,4708,27,1,0,63,18,760,1137,496,8,7,-4991,-237,8,8,55,0,2,29,0,null,574442393633343033314C393037383032
